23.07247388396995,30.14238068299093,126.78514543303912,canismajor
5.947304502340054,10.492223567868903,163.56047192979105,canismajor
5.012218003208443,8.438382254233673,166.5493997425579,canismajor
7.3112593196183,11.901219792206533,160.78752088817518,canismajor
16.66843334099908,54.0188192605395,109.31274739846143,hydra
20.880935956154715,77.38955952781188,81.7295045160334,hydra
47.58673678981653,55.68104702179851,76.73221618838494,hydra
5.81267135970767,12.008660038330618,162.1786686019617,hydra
14.140884473698208,56.74489137662334,109.11422414967845,orion
15.324490909872528,28.384049305314875,136.2914597848126,orion
10.54023231342298,71.26833420662896,98.19143347994806,orion
26.9790568647606,42.88428490131411,110.13665823392529,orion
16.43882455133765,38.10002630486454,125.46114914379781,orion
35.4947911668403,39.328020233813334,105.17718859934638,perseus
35.52525141278746,58.411540420041725,86.06320816717081,perseus
16.468170639894574,24.150328129851395,139.38150123025403,perseus
28.012207553063732,61.696547638102395,90.29124480883387,perseus
5.6460698883982845,7.497438312894644,166.85649179870708,perseus
17.245786597261162,30.75950807214602,131.9947053305928,perseus
37.49940205760564,51.89461846702315,90.60597947537121,perseus
24.4409052619464,45.68822998472682,109.87086475332679,puppis
11.938037148215678,58.823781563760356,109.23818128802397,puppis
28.118115766562926,57.09579235915632,94.78609187428076,puppis
50.944270667475124,60.29319710629302,68.76253222623185,puppis
21.88386435661142,78.33548899316331,79.78064665022528,puppis
44.430376268992134,51.721201624715384,83.84842210629249,puppis
9.742518478699026,14.570272101487635,155.68720941981334,puppis
12.481544462278762,13.844829023397365,153.67362651432387,puppis
31.60580562599211,44.12313170989945,104.27106266410844,puppis
20.88093595615473,77.38955952781187,81.7295045160334,hydra
